lat;lng;couvert;capacite;payant;type
48.8261097949;2.29689219968;NON;12;NON;arceaux
48.8260245949;2.29692889968;NON;10;NON;arceaux
48.8408567949;2.29545459968;NON;2;NON;arceaux
48.8341610949;2.29657819968;NON;2;NON;arceaux
48.8342089949;2.29660119968;NON;14;NON;arceaux
48.8088872949;2.29739399968;NON;14;NON;arceaux
48.8217784949;2.29755439968;NON;0;NON;ratelier
48.8220010949;2.29802549968;NON;0;NON;inconnu
48.8247523949;2.29935979968;NON;4;NON;arceaux
48.8392118949;2.29861819968;NON;14;NON;inconnu
48.8414928949;2.29897829968;NON;16;NON;arceaux
48.8423319949;2.29908579968;NON;4;NON;inconnu
48.8377685949;2.29920929968;NON;2;NON;arceaux
48.8332507949;2.29944539968;NON;2;NON;arceaux
48.8631686949;2.29509139968;NON;2;NON;inconnu
48.8682430949;2.29550549968;NON;10;NON;arceaux
48.8588114949;2.29698349968;NON;10;NON;arceaux
48.8613378949;2.29719149968;NON;16;NON;arceaux
48.8826410949;2.29555789968;NON;0;NON;inconnu
48.8900444949;2.29657129968;NON;6;NON;inconnu
48.8958380949;2.29737839968;OUI;6;NON;arceaux
48.8590738949;2.29805319968;NON;4;NON;inconnu
48.8565499949;2.29844817714;NON;6;NON;arceaux
48.8933071949;2.29824549968;NON;16;NON;arceaux
48.9634913949;2.28516699968;NON;8;NON;arceaux
48.9108092949;2.28826029968;OUI;32;NON;arceaux
48.9189586949;2.29711849968;OUI;0;NON;arceaux
48.7501307949;2.30003989968;NON;12;NON;arceaux
48.7523984949;2.30071129968;NON;6;NON;arceaux
48.7544119949;2.30066289968;NON;16;NON;arceaux
48.7545868949;2.30066739968;NON;8;NON;arceaux
48.7551274949;2.30080589968;NON;10;NON;arceaux
48.7425467949;2.30286169968;NON;8;NON;arceaux
48.7442161949;2.30292959968;NON;8;NON;arceaux
48.7749770949;2.30281409968;NON;8;NON;arceaux
48.7840761949;2.30295249968;NON;4;NON;arceaux
48.7838864949;2.30382019968;NON;8;NON;arceaux
48.7256550949;2.30637879968;OUI;0;NON;autres
48.7524285949;2.30451359968;NON;16;NON;arceaux
48.7839896949;2.30658949968;NON;10;NON;arceaux
48.8284963949;2.30045259968;NON;16;NON;arceaux
48.8106162449;2.30091134274;OUI;0;NON;arceaux
48.8210099949;2.30168639968;NON;0;NON;inconnu
48.8330657949;2.29991389968;NON;6;NON;arceaux
48.8406996949;2.29981339968;NON;8;NON;arceaux
48.8433905949;2.30011279968;NON;6;NON;inconnu
48.8433723949;2.30019079968;NON;6;NON;inconnu
48.8388909949;2.30038649968;NON;10;NON;arceaux
48.8433168949;2.30041599968;NON;6;NON;inconnu
48.8420180949;2.30076519968;NON;6;NON;arceaux
48.8519097949;2.29988029968;NON;10;NON;inconnu
48.8526128949;2.29995829968;NON;10;NON;arceaux
48.8355237949;2.30095189968;NON;30;NON;arceaux
48.8364993949;2.30120039968;NON;18;NON;arceaux
48.8364150949;2.30132679968;NON;4;NON;arceaux
48.8395055949;2.30095339968;NON;8;NON;arceaux
48.8415737949;2.30094949968;NON;2;NON;inconnu
48.8435899949;2.30096629968;NON;10;NON;inconnu
48.8377415949;2.30170339968;NON;40;NON;arceaux
48.8356782949;2.30198439968;NON;4;NON;inconnu
48.8429883949;2.30177789968;NON;4;NON;arceaux
48.8428515949;2.30195789968;NON;6;NON;inconnu
48.8482884949;2.30125919968;NON;6;NON;inconnu
48.8484909949;2.30165569968;NON;4;NON;inconnu
48.8459162949;2.30189989968;NON;10;NON;arceaux
48.8213182949;2.30245869968;NON;12;NON;arceaux
48.8203119949;2.30284899968;NON;0;NON;inconnu
48.8305695949;2.30292009968;NON;8;NON;arceaux
48.8370255949;2.30257429968;NON;12;NON;arceaux
48.8418552949;2.30292709968;NON;36;NON;arceaux
48.8458456949;2.30202619968;NON;10;NON;arceaux
48.8319933949;2.30397009968;NON;6;NON;inconnu
48.8472147949;2.30340829968;NON;10;NON;arceaux
48.8577764949;2.30056179968;NON;22;NON;arceaux
48.8699326949;2.30033049968;NON;10;NON;arceaux
48.8586243949;2.30178019968;NON;10;NON;inconnu
48.8582102949;2.30255499968;NON;14;NON;inconnu
48.8619138949;2.30233089968;NON;10;NON;arceaux
48.8611848949;2.30268959968;NON;10;NON;arceaux
48.8660421949;2.30380329968;NON;44;NON;arceaux
48.8804591949;2.30269209968;NON;2;NON;inconnu
48.8166303949;2.30505569968;NON;6;NON;arceaux
48.8273146949;2.30469029968;NON;22;NON;arceaux
48.8264965949;2.30477929968;NON;8;NON;arceaux
48.8318990949;2.30458909968;NON;12;NON;arceaux
48.8257242949;2.30527699968;NON;18;NON;arceaux
48.8222239949;2.30588299968;NON;0;NON;inconnu
48.8278630949;2.30580299968;NON;18;NON;arceaux
48.8237149949;2.30641399968;NON;0;NON;inconnu
48.8319202949;2.30622999968;NON;2;NON;arceaux
48.8339242949;2.30439199968;NON;6;NON;inconnu
48.9013127949;2.25337169969;NON;5;NON;ratelier
48.8383775949;2.30465019968;NON;8;NON;arceaux
48.8385874949;2.30507649968;NON;10;NON;arceaux
48.8451368949;2.30524099968;NON;16;NON;arceaux
48.8451697949;2.30535729968;NON;16;NON;arceaux
48.7433764949;2.26226399969;NON;2;NON;arceaux
48.8424119949;2.30648419968;NON;8;NON;arceaux
48.7999947949;2.26045309969;NON;0;NON;arceaux
48.8501598949;2.30655969968;NON;10;NON;arceaux
48.7753896949;2.26242729969;NON;8;NON;arceaux
48.8118785949;2.30739479843;NON;4;NON;arceaux
48.8230722949;2.30742989968;NON;0;NON;inconnu
48.7900729949;2.26250369969;NON;4;NON;arceaux
48.8285687949;2.30727269968;NON;4;NON;arceaux
48.8173378949;2.25533799969;NON;4;NON;arceaux
48.8271187949;2.30735349968;NON;24;NON;arceaux
48.8452916949;2.25618589969;NON;6;NON;inconnu
48.8215219949;2.30788499968;NON;0;NON;inconnu
48.8474106949;2.25657619969;NON;2;NON;inconnu
48.8265895949;2.30786579968;NON;6;NON;inconnu
48.8412182949;2.25768159969;NON;10;NON;inconnu
48.8257878949;2.30850489968;NON;0;NON;inconnu
48.8487501949;2.25765009969;NON;2;NON;inconnu
48.8385736949;2.30669109968;NON;8;NON;arceaux
48.8501769949;2.30661379968;NON;4;NON;arceaux
48.8453410949;2.30739739968;NON;6;NON;inconnu
48.8561871949;2.30741269968;NON;10;NON;inconnu
48.8850094949;2.25944269969;OUI;12;NON;arceaux
48.8338719949;2.30827359968;NON;0;NON;arceaux
48.8851532949;2.25955229969;OUI;12;NON;arceaux
48.8390374949;2.30776659968;NON;8;NON;inconnu
48.9014667949;2.26017929969;OUI;32;NON;arceaux
48.8549853949;2.30879499968;NON;12;NON;inconnu
48.9008232949;2.26053699969;NON;4;NON;arceaux
48.8576697949;2.30577149968;NON;8;NON;arceaux
48.9097242949;2.24524559969;NON;6;NON;arceaux
48.8837196949;2.30445209968;NON;10;NON;arceaux
48.9832807949;2.24626539969;NON;2;NON;arceaux
48.8978073949;2.30487449968;NON;0;NON;inconnu
48.9070756949;2.24910829969;NON;6;NON;arceaux
48.9010152949;2.30491869968;OUI;6;NON;arceaux
48.9116730949;2.25003799969;NON;4;NON;arceaux
48.8983658949;2.30632959968;OUI;6;NON;arceaux
48.9457537949;2.25008019969;NON;0;NON;inconnu
48.8584801949;2.30759629968;NON;4;NON;inconnu
48.9054032949;2.25156409969;NON;2;NON;arceaux
48.8725270949;2.30768309968;NON;4;NON;inconnu
48.9221293949;2.25254939969;NON;6;NON;arceaux
48.8649955949;2.30785809968;NON;6;NON;inconnu
48.9239382949;2.25355179969;NON;8;NON;arceaux
48.8782101949;2.30834529968;NON;10;NON;arceaux
48.9492158949;2.25334699969;NON;0;NON;inconnu
48.8811311949;2.30668699968;NON;6;NON;inconnu
48.9608879949;2.25140949969;NON;0;NON;inconnu
48.8820425949;2.30777769968;NON;6;NON;inconnu
49.0174389949;2.24583079969;NON;7;NON;ratelier
48.8986463949;2.30830699968;NON;0;NON;inconnu
48.9223001949;2.25414109969;NON;0;NON;arceaux
48.7526047949;2.31159949968;NON;8;NON;arceaux
48.9111143949;2.25604289969;NON;16;NON;arceaux
48.7498768949;2.31269329968;NON;0;NON;inconnu
48.9476453949;2.25622589969;OUI;36;NON;arceaux
48.7848965949;2.31147459968;NON;10;NON;arceaux
48.9477050949;2.25668119969;OUI;0;NON;inconnu
48.7895899949;2.31319549968;NON;8;NON;arceaux
48.9475071949;2.257987081;NON;30;NON;inconnu
48.7472103949;2.31424859968;NON;6;NON;arceaux
48.9863245949;2.25682739969;OUI;5;NON;inconnu
48.7799170949;2.31370549968;NON;46;NON;arceaux
48.9977072449;2.25825607242;OUI;0;NON;inconnu
48.7923087949;2.31375589968;OUI;0;NON;autres
48.9090747949;2.26008859969;NON;8;NON;arceaux
48.7806826949;2.31579119968;NON;8;NON;arceaux
48.9126891949;2.26003919969;NON;8;NON;arceaux
48.8136025449;2.31021021184;NON;8;NON;arceaux
48.9231057949;2.25957069969;NON;14;NON;arceaux
48.8170058949;2.31015419968;NON;2;NON;arceaux
48.9310196949;2.26016019969;OUI;40;OUI;abri
48.8173201949;2.31041559968;NON;2;NON;arceaux
48.9076474949;2.26093929969;NON;8;NON;arceaux
48.8104451449;2.31097555379;NON;10;NON;arceaux
48.9087167949;2.26151879969;NON;6;NON;arceaux
48.8144157949;2.31102519968;NON;6;NON;arceaux
48.8355718949;2.30934379968;NON;10;NON;arceaux
48.9885983949;2.25864249969;NON;5;NON;inconnu
48.8521258949;2.31069459968;NON;6;NON;inconnu
48.9916633949;2.25874669969;NON;12;NON;ratelier
48.8197953949;2.31138549968;NON;4;NON;arceaux
48.9971195949;2.25870479969;NON;0;NON;inconnu
48.8293373949;2.31146499968;OUI;12;NON;abri
48.9974731949;2.25872639969;NON;20;NON;inconnu
48.8119121449;2.31286479968;NON;2;NON;arceaux
48.8153823949;2.31322339968;NON;2;NON;arceaux
48.8259467949;2.31264779968;NON;14;NON;arceaux
48.8302402949;2.31347099968;NON;12;NON;arceaux
48.8354215949;2.31170269968;NON;14;NON;arceaux
48.8353350949;2.31196489968;NON;12;NON;arceaux
48.8509789949;2.31171189968;NON;10;NON;inconnu
48.8381831949;2.27135389968;NON;4;NON;arceaux
48.8611023949;2.30929249968;NON;10;NON;inconnu
48.8580979949;2.31021979968;NON;14;NON;arceaux
48.8598132949;2.31005829968;NON;10;NON;inconnu
48.8649618949;2.31058989968;NON;16;NON;arceaux
48.8811651949;2.31038159968;NON;6;NON;inconnu
48.8853073949;2.31048549968;NON;10;NON;arceaux
48.8984559949;2.31065929968;NON;0;NON;inconnu
48.8780792949;2.31136189968;NON;18;NON;inconnu
48.8807765949;2.31127059968;NON;10;NON;inconnu
48.8846963949;2.31184489968;NON;6;NON;arceaux
48.8878381949;2.31180409968;NON;16;NON;arceaux
48.9025711949;2.31173899968;NON;0;NON;arceaux
48.9003401949;2.31218489968;NON;0;NON;inconnu
48.9002102949;2.31223789968;NON;0;NON;inconnu
48.9022548949;2.31257089968;NON;6;NON;arceaux
48.8196280949;2.31404389968;NON;8;NON;arceaux
48.8102530449;2.31445504968;NON;10;NON;arceaux
48.8273025949;2.31377529968;NON;0;NON;inconnu
48.8207869949;2.31413449968;NON;4;NON;arceaux
48.8111701949;2.31501791239;NON;6;NON;arceaux
48.8120945949;2.31558908734;NON;6;NON;arceaux
48.8385892949;2.31349509968;NON;8;NON;arceaux
48.8425539949;2.31397199968;NON;10;NON;arceaux
48.8451897949;2.31438869968;NON;10;NON;ratelier
48.8336302949;2.31488969968;NON;8;NON;inconnu
48.8353600949;2.31577169968;NON;36;NON;arceaux
48.8406516949;2.31532469968;NON;30;NON;arceaux
48.8492838949;2.31464169968;NON;12;NON;arceaux
48.8545556949;2.31505869968;NON;6;NON;arceaux
48.8163227949;2.31649869968;NON;2;NON;arceaux
48.8167059949;2.31673309968;NON;2;NON;arceaux
48.8195397949;2.31755039968;NON;4;NON;arceaux
48.8208296949;2.31789719968;NON;10;NON;arceaux
48.8383016949;2.31692969968;NON;0;NON;ratelier
48.8500544949;2.31656909968;NON;8;NON;arceaux
48.8390906949;2.31697119968;OUI;62;OUI;abri
48.8354255949;2.31786429968;NON;6;NON;inconnu
48.8538462949;2.31761629968;NON;4;NON;arceaux
48.8683962949;2.31410769968;NON;10;NON;arceaux
48.8562967949;2.31493319968;NON;2;NON;arceaux
48.8777539949;2.31502339968;NON;14;NON;arceaux
48.8837449949;2.31366699968;NON;20;NON;arceaux
48.8848357949;2.31459099968;NON;22;NON;arceaux
48.8934135949;2.31396099968;NON;4;NON;arceaux
48.8826701949;2.27195239968;NON;14;NON;arceaux
48.9012076949;2.31390329968;NON;12;NON;arceaux
48.9039708949;2.27126009968;NON;2;NON;arceaux
48.8849326949;2.31560469968;NON;10;NON;arceaux
48.7310268949;2.27242419968;NON;8;NON;arceaux
48.8849679949;2.31555909968;NON;10;NON;arceaux
48.7313066949;2.27301149968;NON;10;NON;arceaux
48.9032440949;2.31532449968;NON;4;NON;inconnu
48.7342840949;2.27347569968;NON;4;NON;arceaux
48.8794750949;2.31709589968;NON;12;NON;inconnu
48.7301178949;2.27393279968;NON;6;NON;arceaux
48.8792697949;2.31733499968;NON;18;NON;inconnu
48.7295618949;2.27567639968;NON;6;NON;arceaux
48.8862928949;2.31783409968;NON;20;NON;arceaux
48.7500946949;2.27642669968;NON;4;NON;arceaux
48.9558956949;2.30103289968;NON;8;NON;arceaux
48.7278751949;2.27823409968;OUI;40;NON;ratelier
48.9337689949;2.3067560217;OUI;40;NON;arceaux
48.7279583949;2.28093339968;OUI;15;NON;ratelier
48.9685151949;2.30448419968;NON;10;NON;arceaux
48.7355200949;2.27937489968;NON;16;NON;arceaux
48.9201419949;2.31533779968;NON;14;NON;arceaux
48.7675491949;2.27984729968;NON;10;NON;arceaux
48.9185139949;2.31765629968;NON;0;NON;inconnu
48.7683374949;2.28102849968;NON;6;NON;arceaux
48.5382995949;2.32009149968;NON;0;NON;inconnu
48.8046269949;2.27970429968;NON;6;NON;arceaux
48.7100002449;2.3254774993;OUI;0;NON;inconnu
48.8383743949;2.27274909968;NON;14;NON;inconnu
48.6400145949;2.33177459968;NON;8;NON;arceaux
48.8383287949;2.27284249968;NON;14;NON;inconnu
48.6361295949;2.33222239968;NON;14;NON;ancrage
48.8397650949;2.27293889968;NON;12;NON;inconnu
48.4837751949;2.34766729967;NON;6;NON;arceaux
48.8545405949;2.27430629968;NON;0;NON;inconnu
48.6645538949;2.35174689967;NON;6;NON;arceaux
48.8504079949;2.27578179968;NON;4;NON;inconnu
48.6642982949;2.35209929967;NON;6;NON;arceaux
48.8607758949;2.27392729968;NON;4;NON;inconnu
48.6755106949;2.35191609967;OUI;0;NON;abri
48.8626284949;2.27406959968;NON;6;NON;inconnu
48.7581224949;2.32065249968;OUI;40;NON;ratelier
48.9007102949;2.27225239968;NON;4;NON;arceaux
48.7785488949;2.31881529968;NON;2;NON;arceaux
48.8581674949;2.27540009968;NON;16;NON;arceaux
48.7867699949;2.32156769968;NON;6;NON;arceaux
48.8567281949;2.27607129968;NON;10;NON;autres
48.7570377949;2.32279429968;NON;4;NON;arceaux
48.8830846949;2.27445559968;NON;6;NON;arceaux
48.7778296949;2.32413209968;NON;10;NON;arceaux
48.8306652949;2.27811599968;NON;18;NON;arceaux
48.7772765949;2.32494159968;NON;10;NON;arceaux
48.8413778949;2.27676629968;NON;9;NON;arceaux
48.8051803949;2.32727589968;NON;6;NON;arceaux
48.8441496949;2.27723879968;NON;10;NON;arceaux
48.8150663949;2.31863039968;NON;10;NON;arceaux
48.8533376949;2.27732689968;NON;28;NON;arceaux
48.8171720949;2.31856033461;NON;8;NON;arceaux
48.8433179949;2.27992479968;NON;8;NON;arceaux
48.8178298449;2.31913266572;NON;8;NON;arceaux
48.8471349949;2.27906759968;NON;10;NON;arceaux
48.8137729949;2.31998859968;NON;6;NON;arceaux
48.8355476949;2.28069479968;NON;10;NON;arceaux
48.8183841949;2.32011139968;NON;64;NON;arceaux
48.8366470949;2.28064709968;NON;12;NON;arceaux
48.8197275949;2.32033374968;NON;10;NON;autres
48.8434880949;2.28079289968;NON;2;NON;arceaux
48.8340629949;2.31829079968;NON;10;NON;arceaux
48.8381876949;2.28116459968;NON;24;NON;arceaux
48.8359157949;2.31862489968;NON;0;NON;arceaux
48.8590683949;2.27674699968;NON;4;NON;inconnu
48.8428592949;2.31845179968;NON;12;NON;arceaux
48.8736476949;2.27700399968;NON;8;NON;arceaux
48.8336544949;2.31867009968;NON;16;NON;inconnu
48.8616742949;2.27820929968;NON;4;NON;inconnu
48.8429642949;2.31906909968;NON;4;NON;arceaux
48.8567815949;2.27867469968;NON;6;NON;arceaux
48.8470404949;2.31858729968;NON;14;NON;arceaux
48.8936033949;2.27774849968;NON;32;NON;arceaux
48.8488548949;2.31842479968;NON;8;NON;inconnu
48.8945610949;2.27843979968;NON;10;NON;arceaux
48.8483073949;2.31872629968;NON;10;NON;arceaux
48.8610978949;2.27923189968;NON;8;NON;inconnu
48.8374095949;2.31961999968;NON;10;NON;arceaux
48.8613263949;2.28070609968;NON;14;NON;arceaux
48.8496561949;2.31965039968;NON;8;NON;arceaux
48.8976188949;2.27984609968;NON;10;NON;arceaux
48.8542841949;2.31944759968;NON;24;NON;arceaux
48.9026185949;2.27971799968;NON;4;NON;arceaux
48.8542684949;2.31954569968;NON;8;NON;arceaux
48.8968952949;2.28049019968;NON;44;NON;arceaux
48.8192887949;2.32075649968;NON;12;NON;arceaux
48.9063773949;2.26392519968;NON;8;NON;arceaux
48.8296833949;2.32110539968;NON;12;NON;arceaux
48.9057401949;2.26414249968;NON;16;NON;arceaux
48.8177291949;2.32220169968;NON;0;NON;ratelier
48.9056162949;2.26576429968;NON;12;NON;arceaux
48.8318542949;2.32201899968;NON;8;NON;arceaux
48.9713706949;2.26359499968;NON;20;NON;ancrage
48.8293825949;2.32227749968;NON;10;NON;arceaux
48.9701113949;2.26420489968;OUI;40;NON;arceaux
48.8421927949;2.32085899968;NON;6;NON;arceaux
48.9061514949;2.26803199968;NON;6;NON;arceaux
48.8421152449;2.32088240853;NON;62;NON;arceaux
48.9145079949;2.26765199968;NON;8;NON;arceaux
48.8466544949;2.32111589968;NON;20;NON;arceaux
48.9059871949;2.26831757325;OUI;30;OUI;abri
48.8448564949;2.32124749968;NON;26;NON;arceaux
48.9143715949;2.26819009968;NON;8;NON;arceaux
48.8321610949;2.32227909968;NON;10;NON;arceaux
48.9149695949;2.27089759968;NON;26;NON;arceaux
48.8361577949;2.32216429968;NON;12;NON;arceaux
48.9116527949;2.27216929968;NON;4;NON;arceaux
48.9231953949;2.27399829968;NON;8;NON;arceaux
48.9048882949;2.27472769968;NON;2;NON;arceaux
48.9173825949;2.27702479968;NON;4;NON;arceaux
48.9937813949;2.27716689968;NON;15;NON;ratelier
48.9917190949;2.27753779968;NON;5;NON;ratelier
48.9779142949;2.27964969968;NON;0;NON;inconnu
48.5329057449;2.29048019658;OUI;20;OUI;abri
48.5650507949;2.29040269968;OUI;16;NON;arceaux
48.6190997949;2.29138969968;NON;0;NON;inconnu
48.6725990949;2.29365249968;NON;0;NON;ratelier
48.6961361949;2.29481509968;NON;2;NON;arceaux
48.6968746949;2.29505229968;NON;2;NON;arceaux
48.6943612949;2.29596679968;NON;6;NON;ratelier
48.5856455949;2.30318689968;OUI;6;NON;inconnu
48.5854509949;2.30439409968;OUI;6;NON;inconnu
48.6369023949;2.30114559968;OUI;0;NON;inconnu
48.7003672949;2.30852169968;OUI;12;NON;arceaux
48.6536836449;2.31400134772;OUI;6;NON;arceaux
48.6852764449;2.31741443512;OUI;12;OUI;batiment
48.7293228949;2.28290219968;NON;4;NON;arceaux
48.7453025949;2.28483189968;OUI;22;NON;arceaux
48.7924100949;2.28508599968;NON;4;NON;arceaux
48.7914781949;2.28524329968;NON;0;NON;inconnu
48.7286268949;2.28597829968;NON;10;NON;arceaux
48.7394371949;2.28767649968;NON;12;NON;arceaux
48.7332889949;2.28868249968;NON;8;NON;arceaux
48.7324476949;2.28877769968;NON;0;NON;autres
48.7360297949;2.28914089968;NON;4;NON;arceaux
48.7547383949;2.28976799968;NON;2;NON;arceaux
48.7789154949;2.28733119968;NON;8;NON;arceaux
48.7906920949;2.28647049968;NON;4;NON;inconnu
48.7923316949;2.28741409968;NON;8;NON;arceaux
48.8008655949;2.28755249968;NON;8;NON;arceaux
48.8017367949;2.28766549968;NON;10;NON;arceaux
48.7801030949;2.28865899968;OUI;8;NON;arceaux
48.7791437949;2.28996989968;NON;8;NON;arceaux
48.8043145949;2.28834009968;NON;4;NON;arceaux
48.7865230949;2.28983229968;NON;6;NON;ratelier
48.8315528949;2.28161459968;NON;12;NON;inconnu
48.8353348949;2.28142909968;NON;6;NON;inconnu
48.8488668949;2.28145079968;NON;26;NON;inconnu
48.8212293949;2.28527609968;NON;8;NON;arceaux
48.8402542949;2.28387389968;NON;30;NON;arceaux
48.8395252949;2.28431199968;NON;10;NON;arceaux
48.8413861949;2.28428989968;NON;10;NON;arceaux
48.8427086949;2.28421829968;NON;4;NON;inconnu
48.8397474949;2.28464629968;NON;14;NON;arceaux
48.8848436949;2.31920049968;NON;16;NON;arceaux
48.8954608949;2.31847889968;NON;6;NON;arceaux
48.8618740949;2.32234539968;NON;10;NON;arceaux
48.8710803949;2.32162539968;NON;20;NON;arceaux
48.8838202949;2.32109479968;NON;6;NON;arceaux
48.8907181949;2.32118509968;NON;6;NON;inconnu
48.8984663949;2.32099059968;NON;10;NON;arceaux
48.8817335949;2.32261109968;NON;4;NON;inconnu
48.8894780949;2.32243289968;NON;10;NON;inconnu
48.8991213949;2.32174599968;NON;10;NON;inconnu
48.8949434949;2.32228219968;NON;10;NON;inconnu
48.8127249949;2.32284319968;NON;6;NON;arceaux
48.8239103949;2.32291039968;NON;20;NON;arceaux
48.8330728949;2.32304109968;NON;14;NON;arceaux
48.8357439949;2.32351429968;NON;4;NON;arceaux
48.8349404949;2.32377669968;NON;2;NON;inconnu
48.8360968949;2.32367739968;NON;30;NON;arceaux
48.8555256949;2.32361629968;NON;10;NON;inconnu
48.8447949949;2.32486799968;NON;6;NON;arceaux
48.8154845949;2.32555319968;NON;0;NON;autres
48.8121797949;2.32598099968;NON;6;NON;arceaux
48.8166730949;2.3258006139;NON;2;NON;arceaux
48.8140293949;2.32604309968;NON;6;NON;arceaux
48.8141425949;2.32603552486;NON;12;NON;arceaux
48.8240113949;2.32539019968;NON;10;NON;arceaux
48.8294672949;2.32608929968;NON;16;OUI;arceaux
48.8219620949;2.32665669968;NON;6;NON;inconnu
48.8415803949;2.32508339968;NON;20;NON;arceaux
48.8511514949;2.32508689968;NON;16;NON;arceaux
48.8415185949;2.32655489968;NON;8;NON;arceaux
48.8339553949;2.32695949968;NON;16;NON;arceaux
48.8440459949;2.32718509968;NON;22;NON;arceaux
48.8464045949;2.32643689968;NON;6;NON;arceaux
48.8467724949;2.32660579968;NON;6;NON;arceaux
48.8709634949;2.32487299968;NON;12;OUI;arceaux
48.8911480949;2.32348799968;NON;10;NON;inconnu
48.8905400949;2.32382189968;NON;10;NON;inconnu
48.8971072949;2.32294259968;NON;6;NON;inconnu
48.8988378949;2.32298369968;NON;16;NON;arceaux
48.8829909949;2.32438959968;NON;8;NON;inconnu
48.8913747949;2.32420649968;NON;6;NON;inconnu
48.8597748949;2.32559789968;NON;0;NON;arceaux
